,congress,bill_number,sponsor_title,sponsor_name,sponsor_state,cosponsor_name,cosponsor_bioguide_id,date_signed,cosponsor_icpsr
0,116,hr5000,Rep.,Mike Doyle,PA,Robert E. Latta,L000566,2019-11-08,20755
1,116,hr5002,Rep.,Dan Crenshaw,TX,Jason Crow,C001121,2019-11-08,21912
2,116,hr5002,Rep.,Dan Crenshaw,TX,Michael Waltz,W000823,2019-11-08,21981
3,116,hr5002,Rep.,Dan Crenshaw,TX,Steve Cohen,C001068,2019-11-14,20748
4,116,hr5002,Rep.,Dan Crenshaw,TX,Kendra Horn,H001083,2019-11-14,21933
5,116,hr5002,Rep.,Dan Crenshaw,TX,Joe Wilson,W000795,2019-12-11,20138
6,116,hr5002,Rep.,Dan Crenshaw,TX,Michael R. Turner,T000463,2019-12-11,20342
7,116,hr5002,Rep.,Dan Crenshaw,TX,Julia Brownley,B001285,2020-01-10,21308
8,116,hr5002,Rep.,Dan Crenshaw,TX,Brett Guthrie,G000558,2020-01-10,20916
9,116,hr5002,Rep.,Dan Crenshaw,TX,Lance Gooden,G000589,2020-01-10,21925
10,116,hr5002,Rep.,Dan Crenshaw,TX,Denver Riggleman,R000611,2020-01-10,21957
11,116,hr5002,Rep.,Dan Crenshaw,TX,Guy Reschenthaler,R000610,2020-01-28,21956
12,116,hr5002,Rep.,Dan Crenshaw,TX,Kevin Hern,H001082,2020-01-28,21760
13,116,hr5002,Rep.,Dan Crenshaw,TX,Steve Womack,W000809,2020-01-28,21108
14,116,hr5002,Rep.,Dan Crenshaw,TX,Cathy McMorris Rodgers,M001159,2020-01-28,20535
15,116,hr5002,Rep.,Dan Crenshaw,TX,Harold Rogers,R000395,2020-01-28,14854
16,116,hr5002,Rep.,Dan Crenshaw,TX,Joe Cunningham,C001122,2020-01-28,21913
17,116,hr5002,Rep.,Dan Crenshaw,TX,Mario Diaz-Balart,D000600,2020-01-28,20316
18,116,hr5002,Rep.,Dan Crenshaw,TX,Michael McCaul,M001157,2020-01-28,20530
19,116,hr5002,Rep.,Dan Crenshaw,TX,John Carter,C001051,2020-01-28,20356
20,116,hr5002,Rep.,Dan Crenshaw,TX,Pete Olson,O000168,2020-01-28,20948
21,116,hr5002,Rep.,Dan Crenshaw,TX,Randy Weber,W000814,2020-01-28,21360
22,116,hr5002,Rep.,Dan Crenshaw,TX,Brian Babin,B001291,2020-01-28,21551
23,116,hr5002,Rep.,Dan Crenshaw,TX,Eleanor Holmes Norton,N000147,2020-01-28,NA
24,116,hr5002,Rep.,Dan Crenshaw,TX,Lloyd Smucker,S001199,2020-01-28,21745
25,116,hr5002,Rep.,Dan Crenshaw,TX,Henry Cuellar,C001063,2020-01-28,20533
26,116,hr5002,Rep.,Dan Crenshaw,TX,Bill Johnson,J000292,2020-01-29,21162
27,116,hr5002,Rep.,Dan Crenshaw,TX,Neal Dunn,D000628,2020-01-29,21714
28,116,hr5002,Rep.,Dan Crenshaw,TX,Warren Davidson,D000626,2020-01-29,21564
29,116,hr5002,Rep.,Dan Crenshaw,TX,Phil Roe,R000582,2020-01-29,20947
30,116,hr5002,Rep.,Dan Crenshaw,TX,John Joyce,J000302,2020-01-29,21936
31,116,hr5002,Rep.,Dan Crenshaw,TX,Don Young,Y000033,2020-01-29,14066
32,116,hr5002,Rep.,Dan Crenshaw,TX,Ann Wagner,W000812,2020-01-29,21337
33,116,hr5002,Rep.,Dan Crenshaw,TX,Denny Heck,H001064,2020-01-30,21369
34,116,hr5002,Rep.,Dan Crenshaw,TX,Tulsi Gabbard,G000571,2020-01-30,21324
35,116,hr5002,Rep.,Dan Crenshaw,TX,Raja Krishnamoorthi,K000391,2020-01-30,21730
36,116,hr5002,Rep.,Dan Crenshaw,TX,Tom Malinowski,M001203,2020-01-30,21942
37,116,hr5002,Rep.,Dan Crenshaw,TX,Jim McGovern,M000312,2020-01-30,29729
38,116,hr5002,Rep.,Dan Crenshaw,TX,Jodey Arrington,A000375,2020-01-30,21700
39,116,hr5002,Rep.,Dan Crenshaw,TX,Michael C. Burgess,B001248,2020-01-30,20355
40,116,hr5002,Rep.,Dan Crenshaw,TX,Michael Cloud,C001115,2020-01-30,21758
41,116,hr5002,Rep.,Dan Crenshaw,TX,K. Michael Conaway,C001062,2020-01-30,20531
42,116,hr5002,Rep.,Dan Crenshaw,TX,Bill Flores,F000461,2020-01-30,21182
43,116,hr5002,Rep.,Dan Crenshaw,TX,Will Hurd,H001073,2020-01-30,21550
44,116,hr5002,Rep.,Dan Crenshaw,TX,Kenny Marchant,M001158,2020-01-30,20532
45,116,hr5002,Rep.,Dan Crenshaw,TX,Don Bacon,B001298,2020-02-04,21701
46,116,hr5002,Rep.,Dan Crenshaw,TX,David Trone,T000483,2020-02-04,21978
47,116,hr5002,Rep.,Dan Crenshaw,TX,Chip Roy,R000614,2020-02-04,21961
48,116,hr5002,Rep.,Dan Crenshaw,TX,Mark Walker,W000819,2020-02-04,21543
49,116,hr5002,Rep.,Dan Crenshaw,TX,Bruce Westerman,W000821,2020-02-04,21563
50,116,hr5002,Rep.,Dan Crenshaw,TX,Seth Moulton,M001196,2020-02-05,21525
51,116,hr5002,Rep.,Dan Crenshaw,TX,Gilbert Cisneros,C001123,2020-02-06,21907
52,116,hr5002,Rep.,Dan Crenshaw,TX,Sylvia Garcia,G000587,2020-02-06,21922
53,116,hr5002,Rep.,Dan Crenshaw,TX,Mike Thompson,T000460,2020-02-06,29901
54,116,hr5002,Rep.,Dan Crenshaw,TX,Ann Kirkpatrick,K000368,2020-02-06,20902
55,116,hr5002,Rep.,Dan Crenshaw,TX,Van Taylor,T000479,2020-02-07,21973
56,116,hr5002,Rep.,Dan Crenshaw,TX,John Ratcliffe,R000601,2020-02-07,21549
57,116,hr5002,Rep.,Dan Crenshaw,TX,Dean Phillips,P000616,2020-02-11,21953
58,116,hr5002,Rep.,Dan Crenshaw,TX,James Baird,B001307,2020-02-11,21903
59,116,hr5002,Rep.,Dan Crenshaw,TX,Tim Ryan,R000577,2020-02-11,20343
60,116,hr5002,Rep.,Dan Crenshaw,TX,Jim Hagedorn,H001088,2020-02-12,21929
61,116,hr5002,Rep.,Dan Crenshaw,TX,Steven J. Chabot,C000266,2020-02-26,29550
62,116,hr5002,Rep.,Dan Crenshaw,TX,Richard E. Neal,N000015,2020-02-26,15616
63,116,hr5002,Rep.,Dan Crenshaw,TX,Conor Lamb,L000588,2020-02-26,21756
64,116,hr5002,Rep.,Dan Crenshaw,TX,Ross Spano,S001210,2020-02-27,21967
65,116,hr5002,Rep.,Dan Crenshaw,TX,Mary Gay Scanlon,S001205,2020-03-02,21762
66,116,hr5002,Rep.,Dan Crenshaw,TX,Brian Fitzpatrick,F000466,2020-03-02,21718
67,116,hr5002,Rep.,Dan Crenshaw,TX,Cynthia Axne,A000378,2020-03-02,21902
68,116,hr5002,Rep.,Dan Crenshaw,TX,Lori Trahan,T000482,2020-03-12,21977
69,116,hr5002,Rep.,Dan Crenshaw,TX,Roger Marshall,M001198,2020-03-12,21734
70,116,hr5002,Rep.,Dan Crenshaw,TX,Josh Harder,H001090,2020-04-17,21930
71,116,hr5002,Rep.,Dan Crenshaw,TX,Andy Kim,K000394,2020-04-17,21937
72,116,hr5002,Rep.,Dan Crenshaw,TX,Vicky Hartzler,H001053,2020-04-28,21149
73,116,hr5002,Rep.,Dan Crenshaw,TX,C.A. Dutch Ruppersberger,R000576,2020-05-12,20329
74,116,hr5002,Rep.,Dan Crenshaw,TX,Jefferson Van Drew,V000133,2020-06-26,21980
75,116,hr5002,Rep.,Dan Crenshaw,TX,Chris Pappas,P000614,2020-06-26,21951
76,116,hr5002,Rep.,Dan Crenshaw,TX,Trent Kelly,K000388,2020-07-21,21561
77,116,hr5002,Rep.,Dan Crenshaw,TX,Marcy Kaptur,K000009,2020-07-21,15029
78,116,hr5002,Rep.,Dan Crenshaw,TX,Jackie Speier,S001175,2020-07-21,20762
79,116,hr5002,Rep.,Dan Crenshaw,TX,Ken Calvert,C000059,2020-07-21,29323
80,116,hr5002,Rep.,Dan Crenshaw,TX,William Timmons,T000480,2020-07-21,21974
81,116,hr5002,Rep.,Dan Crenshaw,TX,Elise Stefanik,S001196,2020-07-21,21541
82,116,hr5002,Rep.,Dan Crenshaw,TX,Jan Schakowsky,S001145,2020-07-21,29911
83,116,hr5002,Rep.,Dan Crenshaw,TX,Cheri Bustos,B001286,2020-07-21,21329
84,116,hr5002,Rep.,Dan Crenshaw,TX,Stephanie Murphy,M001202,2020-07-21,21738
85,116,hr5002,Rep.,Dan Crenshaw,TX,Dan Bishop,B001311,2020-07-21,21986
86,116,hr5002,Rep.,Dan Crenshaw,TX,Jody Hice,H001071,2020-07-21,21514
87,116,hr5002,Rep.,Dan Crenshaw,TX,Kay Granger,G000377,2020-07-21,29762
88,116,hr5002,Rep.,Dan Crenshaw,TX,Paul Cook,C001094,2020-07-21,21305
89,116,hr5002,Rep.,Dan Crenshaw,TX,Eric Swalwell,S001193,2020-07-22,21306
90,116,hr5002,Rep.,Dan Crenshaw,TX,Ron Kind,K000188,2020-07-22,29769
91,116,hr5002,Rep.,Dan Crenshaw,TX,Matt Gaetz,G000578,2020-07-22,21719
92,116,hr5002,Rep.,Dan Crenshaw,TX,Ben McAdams,M001209,2020-07-24,21943
93,116,hr5002,Rep.,Dan Crenshaw,TX,Al Lawson,L000586,2020-07-24,21732
94,116,hr5002,Rep.,Dan Crenshaw,TX,Chris Stewart,S001192,2020-07-24,21367
95,116,hr5002,Rep.,Dan Crenshaw,TX,Doug LaMalfa,L000578,2020-07-24,21302
96,116,hr5002,Rep.,Dan Crenshaw,TX,Stephen F. Lynch,L000562,2020-07-24,20119
97,116,hr5002,Rep.,Dan Crenshaw,TX,Brian Mast,M001199,2020-07-24,21735
98,116,hr5002,Rep.,Dan Crenshaw,TX,Troy Balderson,B001306,2020-07-24,21759
99,116,hr5002,Rep.,Dan Crenshaw,TX,James Comer,C001108,2020-07-31,21565
100,116,hr5002,Rep.,Dan Crenshaw,TX,Jim Langevin,L000559,2020-07-31,20136
101,116,hr5002,Rep.,Dan Crenshaw,TX,Elissa Slotkin,S001208,2020-07-31,21965
102,116,hr5002,Rep.,Dan Crenshaw,TX,Tom Cole,C001053,2020-07-31,20344
103,116,hr5002,Rep.,Dan Crenshaw,TX,Michael San Nicolas,S001204,2020-07-31,NA
104,116,hr5002,Rep.,Dan Crenshaw,TX,Debbie Lesko,L000589,2020-07-31,21757
105,116,hr5002,Rep.,Dan Crenshaw,TX,Steven Watkins,W000824,2020-07-31,21982
106,116,hr5002,Rep.,Dan Crenshaw,TX,David McKinley,M001180,2020-09-15,21188
107,116,hr5002,Rep.,Dan Crenshaw,TX,Dwight Evans,E000296,2020-09-15,21566
108,116,hr5002,Rep.,Dan Crenshaw,TX,Kim Schrier,S001216,2020-09-15,21962
109,116,hr5002,Rep.,Dan Crenshaw,TX,Joe Courtney,C001069,2020-09-15,20706
110,116,hr5002,Rep.,Dan Crenshaw,TX,Elaine Luria,L000591,2020-09-15,21941
111,116,hr5002,Rep.,Dan Crenshaw,TX,Tom O'Halleran,O000171,2020-09-15,21739
112,116,hr5002,Rep.,Dan Crenshaw,TX,Sanford D. Bishop Jr.,B000490,2020-09-17,29339
113,116,hr5002,Rep.,Dan Crenshaw,TX,Brad Wenstrup,W000815,2020-09-17,21351
114,116,hr5002,Rep.,Dan Crenshaw,TX,Jared Huffman,H001068,2020-09-17,21303
115,116,hr5002,Rep.,Dan Crenshaw,TX,Jim Costa,C001059,2020-09-23,20501
116,116,hr5002,Rep.,Dan Crenshaw,TX,Ro Khanna,K000389,2020-09-23,21728
117,116,hr5002,Rep.,Dan Crenshaw,TX,Tim Burchett,B001309,2020-09-30,21905
118,116,hr5002,Rep.,Dan Crenshaw,TX,Bill Posey,P000599,2020-09-30,20909
119,116,hr5002,Rep.,Dan Crenshaw,TX,Jim Cooper,C000754,2020-09-30,15019
120,116,hr5002,Rep.,Dan Crenshaw,TX,TJ Cox,C001124,2020-09-30,21909
121,116,hr5002,Rep.,Dan Crenshaw,TX,Robert B. Aderholt,A000055,2020-09-30,29701
122,116,hr5002,Rep.,Dan Crenshaw,TX,Ruben Gallego,G000574,2020-10-02,21502
123,116,hr5002,Rep.,Dan Crenshaw,TX,Blaine Luetkemeyer,L000569,2020-10-02,20926
124,116,hr5002,Rep.,Dan Crenshaw,TX,Bradley Byrne,B001289,2020-10-20,21376
125,116,hr5002,Rep.,Dan Crenshaw,TX,Emanuel Cleaver II,C001061,2020-10-20,20517
126,116,hr5002,Rep.,Dan Crenshaw,TX,Abigail Spanberger,S001209,2020-10-20,21966
127,116,hr5002,Rep.,Dan Crenshaw,TX,Steve King,K000362,2020-10-20,20325
128,116,hr5002,Rep.,Dan Crenshaw,TX,Glenn Thompson,T000467,2020-10-20,20946
129,116,hr5002,Rep.,Dan Crenshaw,TX,Daniel Meuser,M001204,2020-10-20,21945
130,116,hr5002,Rep.,Dan Crenshaw,TX,Suzan K. DelBene,D000617,2020-10-20,31101
131,116,hr5002,Rep.,Dan Crenshaw,TX,Dave Joyce,J000295,2020-10-27,21353
132,116,hr5002,Rep.,Dan Crenshaw,TX,Darren Soto,S001200,2020-10-27,21746
133,116,hr5002,Rep.,Dan Crenshaw,TX,Chellie Pingree,P000597,2020-10-27,20920
134,116,hr5002,Rep.,Dan Crenshaw,TX,Ted Budd,B001305,2020-11-02,21708
135,116,hr5002,Rep.,Dan Crenshaw,TX,Vicente Gonzalez,G000581,2020-11-17,21722
136,116,hr5002,Rep.,Dan Crenshaw,TX,Gerald E. Connolly,C001078,2020-11-17,20952
137,116,hr5002,Rep.,Dan Crenshaw,TX,Colin Allred,A000376,2020-11-17,21900
138,116,hr5002,Rep.,Dan Crenshaw,TX,Bob Gibbs,G000563,2020-12-03,21165
139,116,hr5002,Rep.,Dan Crenshaw,TX,Greg Steube,S001214,2020-12-03,21971
140,116,hr5002,Rep.,Dan Crenshaw,TX,Joe Neguse,N000191,2020-12-03,21948
141,116,hr5002,Rep.,Dan Crenshaw,TX,Joyce Beatty,B001281,2020-12-03,21352
142,116,hr5002,Rep.,Dan Crenshaw,TX,Abby Finkenauer,F000467,2020-12-21,21918
143,116,hr5003,Rep.,Madeleine Dean,PA,Warren Davidson,D000626,2019-12-19,21564
144,116,hr5004,Rep.,Rosa DeLauro,CT,Paul Tonko,T000469,2019-11-08,20934
145,116,hr5004,Rep.,Rosa DeLauro,CT,Joseph P. Kennedy III,K000379,2019-11-08,21335
146,116,hr5004,Rep.,Rosa DeLauro,CT,Jim Langevin,L000559,2019-11-08,20136
147,116,hr5004,Rep.,Rosa DeLauro,CT,Chellie Pingree,P000597,2019-11-08,20920
148,116,hr5004,Rep.,Rosa DeLauro,CT,Lucille Roybal-Allard,R000486,2019-11-08,29317
149,116,hr5004,Rep.,Rosa DeLauro,CT,Alan Lowenthal,L000579,2019-11-08,21313
150,116,hr5004,Rep.,Rosa DeLauro,CT,Grace F. Napolitano,N000179,2019-11-08,29903
151,116,hr5004,Rep.,Rosa DeLauro,CT,Andy Levin,L000592,2019-11-08,21940
152,116,hr5004,Rep.,Rosa DeLauro,CT,Bill Pascrell Jr.,P000096,2019-11-08,29741
153,116,hr5004,Rep.,Rosa DeLauro,CT,Debbie Dingell,D000624,2019-11-08,21529
154,116,hr5004,Rep.,Rosa DeLauro,CT,Eleanor Holmes Norton,N000147,2019-11-08,NA
155,116,hr5004,Rep.,Rosa DeLauro,CT,Mark Pocan,P000607,2019-11-08,21370
156,116,hr5004,Rep.,Rosa DeLauro,CT,José E. Serrano,S000248,2019-11-08,29134
157,116,hr5004,Rep.,Rosa DeLauro,CT,David Cicilline,C001084,2019-11-08,21172
158,116,hr5004,Rep.,Rosa DeLauro,CT,Pete Aguilar,A000371,2019-11-08,21506
159,116,hr5004,Rep.,Rosa DeLauro,CT,Raúl M. Grijalva,G000551,2019-11-08,20305
160,116,hr5004,Rep.,Rosa DeLauro,CT,Ilhan Omar,O000173,2019-11-08,21950
161,116,hr5004,Rep.,Rosa DeLauro,CT,Dan Kildee,K000380,2019-11-08,21372
162,116,hr5004,Rep.,Rosa DeLauro,CT,Anna G. Eshoo,E000215,2019-11-08,29312
163,116,hr5004,Rep.,Rosa DeLauro,CT,Barbara Lee,L000551,2019-11-08,29778
164,116,hr5004,Rep.,Rosa DeLauro,CT,Jan Schakowsky,S001145,2019-11-08,29911
165,116,hr5004,Rep.,Rosa DeLauro,CT,Adriano Espaillat,E000297,2019-11-08,21715
166,116,hr5004,Rep.,Rosa DeLauro,CT,Alcee L. Hastings,H000324,2019-11-08,29337
167,116,hr5004,Rep.,Rosa DeLauro,CT,Ro Khanna,K000389,2019-11-08,21728
168,116,hr5004,Rep.,Rosa DeLauro,CT,John B. Larson,L000557,2019-11-08,29908
169,116,hr5004,Rep.,Rosa DeLauro,CT,Tim Ryan,R000577,2019-11-08,20343
170,116,hr5004,Rep.,Rosa DeLauro,CT,Norma Torres,T000474,2019-11-08,21508
171,116,hr5004,Rep.,Rosa DeLauro,CT,Danny K. Davis,D000096,2019-11-08,29717
172,116,hr5004,Rep.,Rosa DeLauro,CT,Bonnie Watson Coleman,W000822,2019-11-08,21538
173,116,hr5004,Rep.,Rosa DeLauro,CT,Adam Smith,S000510,2019-11-08,29768
174,116,hr5004,Rep.,Rosa DeLauro,CT,Carolyn B. Maloney,M000087,2019-11-08,29379
175,116,hr5004,Rep.,Rosa DeLauro,CT,Joyce Beatty,B001281,2019-11-08,21352
176,116,hr5004,Rep.,Rosa DeLauro,CT,Mark DeSaulnier,D000623,2019-11-08,21504
177,116,hr5004,Rep.,Rosa DeLauro,CT,Suzanne Bonamici,B001278,2019-11-08,21198
178,116,hr5004,Rep.,Rosa DeLauro,CT,Pramila Jayapal,J000298,2019-11-08,21726
179,116,hr5004,Rep.,Rosa DeLauro,CT,Kathleen Rice,R000602,2019-11-08,21540
180,116,hr5004,Rep.,Rosa DeLauro,CT,Jim McGovern,M000312,2019-11-08,29729
181,116,hr5004,Rep.,Rosa DeLauro,CT,Jesús García,G000586,2019-11-08,21921
182,116,hr5004,Rep.,Rosa DeLauro,CT,Frank Pallone,P000034,2019-11-08,15454
183,116,hr5004,Rep.,Rosa DeLauro,CT,Betty McCollum,M001143,2019-11-08,20122
184,116,hr5004,Rep.,Rosa DeLauro,CT,Judy Chu,C001080,2019-11-12,20955
185,116,hr5004,Rep.,Rosa DeLauro,CT,Veronica Escobar,E000299,2019-11-13,21917
186,116,hr5004,Rep.,Rosa DeLauro,CT,Maxine Waters,W000187,2019-11-18,29106
187,116,hr5004,Rep.,Rosa DeLauro,CT,Sean Patrick Maloney,M001185,2019-11-19,21344
188,116,hr5004,Rep.,Rosa DeLauro,CT,Richard E. Neal,N000015,2019-11-20,15616
189,116,hr5004,Rep.,Rosa DeLauro,CT,Steve Cohen,C001068,2019-11-26,20748
190,116,hr5004,Rep.,Rosa DeLauro,CT,Jerrold Nadler,N000002,2019-12-09,29377
191,116,hr5004,Rep.,Rosa DeLauro,CT,Doris Matsui,M001163,2019-12-12,20538
192,116,hr5004,Rep.,Rosa DeLauro,CT,Alma Adams,A000370,2019-12-17,21545
193,116,hr5004,Rep.,Rosa DeLauro,CT,Ruben Gallego,G000574,2019-12-17,21502
194,116,hr5004,Rep.,Rosa DeLauro,CT,Al Green,G000553,2020-01-24,20529
195,116,hr5004,Rep.,Rosa DeLauro,CT,Gwen Moore,M001160,2020-02-06,20537
196,116,hr5004,Rep.,Rosa DeLauro,CT,Jahana Hayes,H001081,2020-02-28,21931
197,116,hr5004,Rep.,Rosa DeLauro,CT,Eliot L. Engel,E000179,2020-03-09,15603
198,116,hr5004,Rep.,Rosa DeLauro,CT,Darren Soto,S001200,2020-05-08,21746
199,116,hr5004,Rep.,Rosa DeLauro,CT,Debra Haaland,H001080,2020-06-18,21928
200,116,hr5004,Rep.,Rosa DeLauro,CT,Mikie Sherrill,S001207,2020-09-29,21964
201,116,hr5006,Rep.,Tom Emmer,MN,Mike D. Rogers,R000575,2019-11-12,20301
202,116,hr5007,Rep.,Abby Finkenauer,IA,Rick Crawford,C001087,2019-11-08,21106
203,116,hr5007,Rep.,Abby Finkenauer,IA,Cynthia Axne,A000378,2019-11-08,21902
204,116,hr5007,Rep.,Abby Finkenauer,IA,Dave Loebsack,L000565,2019-11-08,20720
205,116,hr5007,Rep.,Abby Finkenauer,IA,Steven Watkins,W000824,2019-11-08,21982
206,116,hr5007,Rep.,Abby Finkenauer,IA,Jeff Fortenberry,F000449,2019-11-08,20518
207,116,hr5010,Rep.,Ro Khanna,CA,Pramila Jayapal,J000298,2019-11-08,21726
208,116,hr5010,Rep.,Ro Khanna,CA,Earl Blumenauer,B000574,2019-11-08,29588
209,116,hr5010,Rep.,Ro Khanna,CA,Suzanne Bonamici,B001278,2019-11-08,21198
210,116,hr5010,Rep.,Ro Khanna,CA,Peter A. DeFazio,D000191,2019-11-08,15410
211,116,hr5010,Rep.,Ro Khanna,CA,Jesús García,G000586,2019-11-08,21921
212,116,hr5010,Rep.,Ro Khanna,CA,Raúl M. Grijalva,G000551,2019-11-08,20305
213,116,hr5010,Rep.,Ro Khanna,CA,Barbara Lee,L000551,2019-11-08,29778
214,116,hr5010,Rep.,Ro Khanna,CA,Alexandria Ocasio-Cortez,O000172,2019-11-08,21949
215,116,hr5010,Rep.,Ro Khanna,CA,Ilhan Omar,O000173,2019-11-08,21950
216,116,hr5010,Rep.,Ro Khanna,CA,Mark Pocan,P000607,2019-11-08,21370
217,116,hr5010,Rep.,Ro Khanna,CA,Ayanna Pressley,P000617,2019-11-08,21955
218,116,hr5010,Rep.,Ro Khanna,CA,Jamie Raskin,R000606,2019-11-08,21741
219,116,hr5010,Rep.,Ro Khanna,CA,Jan Schakowsky,S001145,2019-11-08,29911
220,116,hr5010,Rep.,Ro Khanna,CA,Adam Smith,S000510,2019-11-08,29768
221,116,hr5010,Rep.,Ro Khanna,CA,Bonnie Watson Coleman,W000822,2019-11-08,21538
222,116,hr5010,Rep.,Ro Khanna,CA,Jared Huffman,H001068,2019-11-20,21303
223,116,hr5010,Rep.,Ro Khanna,CA,Joe Neguse,N000191,2019-11-20,21948
224,116,hr5010,Rep.,Ro Khanna,CA,Andy Levin,L000592,2019-12-05,21940
225,116,hr5010,Rep.,Ro Khanna,CA,Chellie Pingree,P000597,2020-01-07,20920
226,116,hr5010,Rep.,Ro Khanna,CA,Jim McGovern,M000312,2020-01-27,29729
227,116,hr5010,Rep.,Ro Khanna,CA,Mike Doyle,D000482,2020-03-11,29561
228,116,hr5010,Rep.,Ro Khanna,CA,Grace F. Napolitano,N000179,2020-12-02,29903
229,116,hr5011,Rep.,Ron Kind,WI,Mike Kelly,K000376,2019-11-08,21167
230,116,hr5011,Rep.,Ron Kind,WI,Terri Sewell,S001185,2019-11-08,21102
231,116,hr5011,Rep.,Ron Kind,WI,Emanuel Cleaver II,C001061,2019-11-12,20517
232,116,hr5011,Rep.,Ron Kind,WI,Thomas Suozzi,S001201,2019-11-12,21747
233,116,hr5011,Rep.,Ron Kind,WI,Earl Blumenauer,B000574,2019-11-19,29588
234,116,hr5011,Rep.,Ron Kind,WI,Bobby L. Rush,R000515,2019-11-19,29346
235,116,hr5011,Rep.,Ron Kind,WI,Derek Kilmer,K000381,2019-11-26,21368
236,116,hr5011,Rep.,Ron Kind,WI,Dan Kildee,K000380,2020-01-13,21372
237,116,hr5012,Rep.,Raja Krishnamoorthi,IL,Cynthia Axne,A000378,2019-11-08,21902
238,116,hr5012,Rep.,Raja Krishnamoorthi,IL,Adam B. Schiff,S001150,2019-11-08,20104
239,116,hr5012,Rep.,Raja Krishnamoorthi,IL,Susan Wild,W000826,2019-11-08,21763
240,116,hr5012,Rep.,Raja Krishnamoorthi,IL,Suzan K. DelBene,D000617,2019-11-08,31101
241,116,hr5012,Rep.,Raja Krishnamoorthi,IL,Ami Bera,B001287,2019-11-08,21304
242,116,hr5012,Rep.,Raja Krishnamoorthi,IL,Debbie Dingell,D000624,2019-11-08,21529
243,116,hr5012,Rep.,Raja Krishnamoorthi,IL,Ann McLane Kuster,K000382,2019-11-08,21340
244,116,hr5012,Rep.,Raja Krishnamoorthi,IL,Darren Soto,S001200,2019-11-08,21746
245,116,hr5012,Rep.,Raja Krishnamoorthi,IL,Derek Kilmer,K000381,2020-01-24,21368
246,116,hr5013,Rep.,Al Lawson,FL,Emanuel Cleaver II,C001061,2019-11-13,20517
247,116,hr5014,Rep.,Ben Ray Luján,NM,Gus Bilirakis,B001257,2019-11-08,20758
248,116,hr5014,Rep.,Ben Ray Luján,NM,Sheila Jackson Lee,J000032,2019-11-12,29573
249,116,hr5014,Rep.,Ben Ray Luján,NM,Ed Case,C001055,2019-11-18,20322
250,116,hr5014,Rep.,Ben Ray Luján,NM,Joe Morelle,M001206,2020-01-27,21761
251,116,hr5014,Rep.,Ben Ray Luján,NM,Bennie Thompson,T000193,2020-02-04,29368
252,116,hr5015,Rep.,Ben Ray Luján,NM,John Yarmuth,Y000062,2019-11-08,20723
253,116,hr5015,Rep.,Ben Ray Luján,NM,Peter Welch,W000800,2019-11-08,20750
254,116,hr5015,Rep.,Ben Ray Luján,NM,John Sarbanes,S001168,2019-11-08,20724
255,116,hr5015,Rep.,Ben Ray Luján,NM,Anna G. Eshoo,E000215,2019-11-08,29312
256,116,hr5015,Rep.,Ben Ray Luján,NM,Jerry McNerney,M001166,2019-11-08,20702
257,116,hr5015,Rep.,Ben Ray Luján,NM,Jan Schakowsky,S001145,2019-11-08,29911
258,116,hr5015,Rep.,Ben Ray Luján,NM,Yvette D. Clarke,C001067,2019-11-08,20733
259,116,hr5015,Rep.,Ben Ray Luján,NM,Dave Loebsack,L000565,2019-11-08,20720
260,116,hr5015,Rep.,Ben Ray Luján,NM,Raul Ruiz,R000599,2019-11-08,21311
261,116,hr5015,Rep.,Ben Ray Luján,NM,Scott Peters,P000608,2019-11-08,21315
262,116,hr5015,Rep.,Ben Ray Luján,NM,Ann McLane Kuster,K000382,2019-11-08,21340
263,116,hr5015,Rep.,Ben Ray Luján,NM,Lisa Blunt Rochester,B001303,2019-11-08,21706
264,116,hr5015,Rep.,Ben Ray Luján,NM,Betty McCollum,M001143,2019-11-08,20122
265,116,hr5015,Rep.,Ben Ray Luján,NM,Eleanor Holmes Norton,N000147,2019-11-08,NA
266,116,hr5015,Rep.,Ben Ray Luján,NM,Jim Cooper,C000754,2019-11-08,15019
267,116,hr5015,Rep.,Ben Ray Luján,NM,Brian Higgins,H001038,2019-11-08,20519
268,116,hr5015,Rep.,Ben Ray Luján,NM,Mark Pocan,P000607,2019-11-08,21370
269,116,hr5015,Rep.,Ben Ray Luján,NM,Steve Cohen,C001068,2019-11-08,20748
270,116,hr5015,Rep.,Ben Ray Luján,NM,Adam Smith,S000510,2019-11-08,29768
271,116,hr5015,Rep.,Ben Ray Luján,NM,Seth Moulton,M001196,2019-11-08,21525
272,116,hr5015,Rep.,Ben Ray Luján,NM,Earl Blumenauer,B000574,2019-11-08,29588
273,116,hr5015,Rep.,Ben Ray Luján,NM,Salud Carbajal,C001112,2019-11-08,21709
274,116,hr5015,Rep.,Ben Ray Luján,NM,Jim Himes,H001047,2019-11-08,20907
275,116,hr5015,Rep.,Ben Ray Luján,NM,Jim McGovern,M000312,2019-11-08,29729
276,116,hr5015,Rep.,Ben Ray Luján,NM,Ro Khanna,K000389,2019-11-08,21728
277,116,hr5015,Rep.,Ben Ray Luján,NM,Conor Lamb,L000588,2019-11-08,21756
278,116,hr5015,Rep.,Ben Ray Luján,NM,Alan Lowenthal,L000579,2019-11-08,21313
279,116,hr5015,Rep.,Ben Ray Luján,NM,David E. Price,P000523,2019-11-08,15438
